Fecha,ssm_input_ready,ssm_warmup_complete,ssm_recovery_state,ssm_baseline_state,ssm_fatigue_state,sleep_recovery_index,sleep_recovery_index_var,sleep_recovery_index_sd,sleep_obs_missing,sleep_input_quality,sleep_obs_var_multiplier,sleep_innovation,ssm_state_lo,ssm_state_hi,ssm_state_var,ssm_state_sd,ssm_baseline_state_var,ssm_fatigue_state_var,ssm_baseline_state_sd,ssm_fatigue_state_sd,ssm_obs_missing,ssm_load_missing,ssm_load_context_mode,ssm_proc_var_multiplier,ssm_input_quality,ssm_obs_var_multiplier,ssm_innovation,control_rolling_hrv_7d,control_load_7d
2025-08-08,True,True,3.822072295861649,4.105036818655345,0.28296452279369666,,,,True,suppressed,1.0,,3.464943894357459,4.179200697365839,0.012772994005413575,0.11301767120859275,0.008185145167067543,0.010698335227762333,0.09047179210708464,0.10343275703452139,True,False,session_recorded,1.0,suppressed,2.5,,3.76068283394294,389.0
2025-08-09,True,True,3.7369980473159488,4.071848764080701,0.3348507167647522,,,,True,suppressed,1.25,,3.4093598717053006,4.064636222926596,0.010750605526908893,0.10368512683557315,0.007900528996017531,0.009910353173855621,0.08888491995843575,0.09955075677188809,False,False,session_recorded,1.0,clean,1.0,-0.30712178841681226,3.696770458517193,373.0
2025-08-10,True,True,3.6892616471228026,4.05609684591458,0.3668351987917779,,,,True,suppressed,1.15,,3.3755599663673115,4.002963327878294,0.009855476341142083,0.09927475178081326,0.007748973005343913,0.009601614824307141,0.08802825117735734,0.09798782998060086,False,False,session_recorded,1.0,clean,1.0,-0.18034100446735657,3.6636395702865068,352.0
2025-08-11,True,True,3.7386669455513974,4.067697396969112,0.3290304514177142,,,,True,suppressed,1.25,,3.4258674697862803,4.051466421316515,0.00979886922495508,0.09898923792491324,0.007741437482239994,0.009875856884225544,0.08798543903533126,0.0993773459306775,False,False,rest_day_no_session,1.15,clean,1.0,0.11459744192080112,3.6764106892570063,
2025-08-12,True,True,3.8561721740002266,4.092436879086589,0.23626470508636183,,,,True,suppressed,1.15,,3.549963556210477,4.162380791789976,0.00939028442200412,0.09690347992721479,0.007679046455040539,0.009659435493859152,0.08763016863523965,0.09828242718746395,False,False,session_recorded,1.0,clean,1.0,0.3011027373412909,3.7382387940982045,303.0
2025-08-13,True,True,3.8648817554921395,4.117479596754112,0.25259784126197277,,,,True,suppressed,1.15,,3.5617894895338096,4.16797402145047,0.009200123086154924,0.09591727209504514,0.007637084187018466,0.00955653490622207,0.08739041244334796,0.09775753119950437,False,False,session_recorded,1.0,clean,1.0,0.21495937379534968,3.7617542394356898,355.0
2025-08-14,True,True,3.852157140673594,4.123181441398376,0.2710243007247822,,,,True,suppressed,1.15,,3.5505542573972373,4.1537600239499515,0.009109927203469696,0.09544593864313818,0.007606045097656041,0.00950535903994495,0.08721264299203436,0.09749543086701525,False,False,session_recorded,1.0,clean,1.0,0.034986904934358076,3.786541823362961,417.0
2025-08-15,True,True,3.915212602382844,4.134900087242301,0.21968748485945744,,,,True,suppressed,1.0,,3.6082353754914678,4.22218982927422,0.009437484375655602,0.09714671572243501,0.007663334394861229,0.009876365593128406,0.0875404728960338,0.09937990537894673,False,False,rest_day_no_session,1.15,clean,1.0,0.16005155081723377,3.8462386908531507,
2025-08-16,True,True,3.9511512964344915,4.1332736534123775,0.1821223569778861,,,,True,suppressed,1.0,,3.6479377008803096,4.254364891988673,0.009207490285924436,0.09595566833660446,0.007636538350240094,0.009687342510683504,0.08738728940893002,0.09842429837536819,False,False,session_recorded,1.0,clean,1.0,0.03230847773779999,3.912283129132703,342.0
2025-08-17,True,True,3.850960531988369,4.092102934026282,0.24114240203791273,,,,True,suppressed,1.25,,3.543374326900892,4.158546737075846,0.009474965480743273,0.09733943435598583,0.007696845412134801,0.009984525658681685,0.08773166709994061,0.09992259833832227,False,False,rest_day_no_session,1.15,clean,1.0,-0.4292389275677415,3.9081209432341533,
2025-08-18,True,True,3.8999389593038636,4.094657859589738,0.1947189002858744,,,,True,suppressed,1.0,,3.5964989276295647,4.2033789909781625,0.00922124749799335,0.09602732682936327,0.007671256162876827,0.009756088619008483,0.08758570752626725,0.09877291439968998,False,False,session_recorded,1.0,clean,1.0,0.07151577541072429,3.926684258594258,248.0
2025-08-19,True,True,3.849707907279927,4.073404497770533,0.22369659049060603,,,,True,suppressed,1.0,,3.548111566469416,4.1513042480904385,0.009109531976869131,0.09544386819942459,0.007649344903456025,0.009634059456708,0.08746053340482222,0.09815324475893805,False,False,session_recorded,1.0,clean,1.0,-0.22425351912100489,3.8683534896915566,285.0
2025-08-20,True,True,3.892092987946154,4.0789807682934764,0.18688778034732245,,,,True,suppressed,1.0,,3.591306093629562,4.192879882262746,0.009060699927455958,0.09518770890958538,0.0076288168416188944,0.009565193453305549,0.08734309842007493,0.09780180700429593,False,False,session_recorded,1.0,clean,1.0,0.09046612062108306,3.8586510252109574,184.0
2025-08-21,True,True,3.905693511036179,4.079677043808581,0.1739835327724021,,,,True,suppressed,1.0,,3.5771606786456416,4.234226343426716,0.010809397417179524,0.1039682519675094,0.007884017937050288,0.01017364397455229,0.08879199252776282,0.1008644832166025,False,False,session_recorded,1.0,degraded,3.5,0.0756751991066178,3.8724196680560987,125.0
2025-08-22,True,True,3.8930528426027404,4.082767869801794,0.18971502719905348,,,,True,suppressed,1.0,,3.579200680739709,4.206905004465772,0.009864933853135511,0.099322373376473,0.00775217185310837,0.0097588727564634,0.08804641874095942,0.09878700702249968,False,False,session_recorded,1.0,clean,1.0,0.018674366126262942,3.8538619018336133,169.0
2025-08-23,True,True,3.871734176685788,4.0874664553734785,0.21573227868769052,,,,True,suppressed,1.0,,3.5347313850823454,4.20873696828923,0.011373939803120861,0.10664867464305809,0.007983747651445064,0.010281794842457182,0.08935181951949867,0.10139918561042383,False,False,session_recorded,1.0,degraded,3.5,0.06310364398733936,3.847250690559611,249.0
2025-08-24,True,True,3.9171735574178244,4.116340132359149,0.1991665749413243,,,,True,suppressed,1.0,,3.5937676080478966,4.240579506787752,0.010474660082715453,0.10234578683421929,0.007884976339757863,0.010164337471278836,0.08879738926206031,0.10081833896310154,False,False,rest_day_no_session,1.15,clean,1.0,0.25406484368586435,3.929950011664176,
2025-08-25,True,True,3.965204290399134,4.120953429359885,0.15574913896075046,,,,True,suppressed,1.35,,3.6538715091142704,4.276537071683998,0.009707192262577692,0.09852508443324315,0.007777151434969345,0.009788787780549908,0.0881881592673832,0.09893830289907903,False,False,session_recorded,1.0,clean,1.0,0.0911406962472312,3.941261156553673,297.0
2025-08-26,True,True,3.9629151108543095,4.115489887347451,0.1525747764931411,,,,True,suppressed,1.15,,3.6572946824010426,4.268535539307576,0.00935424389221976,0.09671734018375278,0.0077097995547089244,0.009618148359553937,0.08780546426452585,0.09807215894204602,False,False,session_recorded,1.0,clean,1.0,-0.030447476834472464,3.978751367358885,282.0
2025-08-27,True,True,3.9108744270242766,4.107535064120325,0.19666063709604875,,,,True,suppressed,1.15,,3.6079890221614326,4.2137598318871206,0.009187569165762823,0.09585180835937747,0.007663193533938832,0.009537675594960975,0.08753966834492138,0.09766102392951333,False,False,session_recorded,1.0,clean,1.0,-0.10275198661240248,3.960221302129974,342.0
2025-08-28,True,True,3.8372426241771245,4.084114144052921,0.24687151987579675,,,,True,suppressed,1.25,,3.5356874666960696,4.138797781658179,0.009107044312454748,0.09543083522873907,0.007628214230862443,0.009497748045364175,0.08733964867608779,0.0974563904798663,False,False,session_recorded,1.0,clean,1.0,-0.2623275598983388,3.9116579155796987,376.0
2025-08-29,True,True,3.84457934049574,4.107766690146692,0.2631873496509515,,,,True,suppressed,1.25,,3.543686639625456,4.145472041366024,0.009067075538010616,0.09522119269369932,0.007600350833106972,0.00947626832984012,0.08717999101346004,0.09734612642442492,False,False,session_recorded,1.0,clean,1.0,0.20189690992295795,3.9249433867939105,427.0
2025-08-30,True,True,3.834157016354407,4.1158388037476685,0.2816817873932615,,,,True,suppressed,1.25,,3.5336062135833792,4.134707819125435,0.009046481787204394,0.09511299483879368,0.007577235006020916,0.009463297790191073,0.08704731475479824,0.09727948288406489,False,False,session_recorded,1.0,clean,1.0,0.05444761613513416,3.9172971490943973,438.0
2025-08-31,True,True,3.744896514134857,4.122208599902861,0.3773120857680042,,,,True,suppressed,1.0,,3.444531553675017,4.045261474594698,0.00903529765935505,0.09505418275570544,0.007557543047270123,0.00945436480063877,0.08693413050850697,0.09723355799639737,False,False,session_recorded,1.0,clean,1.0,-0.04417010791153908,3.8611678246874597,542.0
2025-09-01,True,True,3.8243281300780048,4.129898983203995,0.30557085312599047,,,,True,suppressed,1.25,,3.5240714432570184,4.124584816898992,0.009028784860849324,0.09501991823217554,0.007540482254812037,0.009447465241924734,0.08683595024419342,0.09719807221300603,False,False,session_recorded,1.0,clean,1.0,0.12999041447812454,3.84554589248157,546.0
2025-09-02,True,True,3.853667118020315,4.155882385603092,0.3022152675827768,,,,True,suppressed,1.0,,3.5534789507555447,4.153855285285085,0.009024664534673727,0.09499823437661212,0.007525541835223248,0.009441703747871366,0.08674988089457673,0.09716842979008854,False,False,session_recorded,1.0,clean,1.0,0.24393774135088364,3.8601299112931917,630.0
2025-09-03,True,True,3.9090452225632855,4.185407900358187,0.27636267779490137,,,,True,suppressed,1.0,,3.608904292098853,4.2091861530277175,0.00902182456439637,0.09498328571067843,0.0075123682124201745,0.009436677971692578,0.08667391887078935,0.09714256518999577,False,False,session_recorded,1.0,clean,1.0,0.30578556892242936,3.9048170182775417,643.0
2025-09-04,True,True,3.8928946429304405,4.188052966931788,0.29515832400134756,,,,True,suppressed,1.15,,3.5927888670583537,4.193000418802527,0.009019711290539467,0.09497216060793535,0.00750070053262121,0.009432201324771865,0.08660658481097849,0.09711952082239628,False,False,session_recorded,1.0,clean,1.0,0.012026552410397073,3.9429130356216855,669.0
2025-09-05,True,True,3.9723425387506133,4.204901181700933,0.23255864295031953,,,,True,suppressed,1.0,,3.672264545584067,4.2724205319171595,0.009018041343450542,0.09496336842936091,0.007490336064773669,0.009428179661348474,0.08654672763758124,0.09709881390289211,False,False,session_recorded,1.0,clean,1.0,0.2303999279718294,3.9643414606328053,575.0
2025-09-06,True,True,3.886380916923655,4.186865157767298,0.30048424084364256,,,,True,suppressed,1.15,,3.5863258387359327,4.186435995111378,0.009016664099261062,0.09495611670272254,0.007481110853865792,0.009424557494456327,0.08649341508962281,0.09708016014848929,False,False,session_recorded,1.0,clean,1.0,-0.22688197980525837,3.9408075004808154,583.0
2025-09-07,True,True,3.8856065434054172,4.185169905520805,0.29956336211538775,,,,True,suppressed,1.15,,3.557595450674348,4.213617636136487,0.010775092089957361,0.10380314104090184,0.007743193941672054,0.010071880597071425,0.08799542000395279,0.10035875944366503,False,False,session_recorded,1.0,degraded,3.5,-0.035216326439238,3.9611350225877886,459.0
2025-09-08,True,True,3.908979599893087,4.204082785898918,0.29510318600583096,,,,True,suppressed,1.15,,3.59544775507007,4.222511444716105,0.009844807855626504,0.09922100511296236,0.007624997720213229,0.009680416526219222,0.08732123292884285,0.09838910776208523,False,False,session_recorded,1.0,clean,1.0,0.1707597647947665,3.977213972795652,547.0
2025-09-09,True,True,3.9364141019364602,4.198038770372832,0.26162466843637144,,,,True,suppressed,1.0,,3.6297764467454834,4.2430517571274375,0.00941661683338009,0.09703925408503555,0.00755953547125375,0.009516697738290898,0.08694558914202462,0.09755356343204946,False,False,session_recorded,1.0,clean,1.0,-0.014887389306497578,3.9605430345169736,453.0
2025-09-10,True,True,3.822829876738068,4.168258295526645,0.3454284187885766,,,,True,suppressed,1.1,,3.51951959489403,4.126140158582106,0.009213363241646963,0.09598626590115361,0.007520427198745241,0.009448865524004533,0.08672039667082503,0.0972052751860954,False,False,session_recorded,1.0,clean,1.0,-0.3511484899621542,3.8760933187152666,469.0
2025-09-11,True,True,3.8119855679300483,4.1703997239003385,0.35841415597029014,,,,True,suppressed,1.35,,3.467934758048304,4.156036377811792,0.011854659861942549,0.10887910663640912,0.007921506478902602,0.010426805341093276,0.08900284534161029,0.10211172969396452,True,False,session_recorded,1.0,suppressed,3.930782916092454,,3.9527388828499914,473.0
2025-09-12,True,True,3.8133458134294944,4.175945712714797,0.3625998992853024,,,,True,suppressed,1.15,,3.492090104651625,4.1346015222073635,0.010335836635113605,0.10166531677575005,0.007725455359343609,0.009808327010324955,0.08789456956686009,0.09903699818918663,False,False,session_recorded,1.0,clean,1.0,0.03437093654741519,3.908261040995135,542.0
2025-09-13,True,True,3.8074874446528306,4.171731947630327,0.36424450297749666,,,,True,suppressed,1.0,,3.4843041274137354,4.130670761891926,0.010460243568564093,0.10227533216061482,0.007770122800752499,0.010119105812365789,0.08814830004459813,0.10059376626991251,False,False,rest_day_no_session,1.15,clean,1.2045671657412744,-0.05246970323358768,3.9161461941002194,
2025-09-14,True,True,3.917944723909491,4.190575945090967,0.27263122118147654,,,,True,suppressed,1.15,,3.6068139669195145,4.229075480899467,0.00969459832764128,0.09846115136256167,0.007675308139824726,0.009747189419138417,0.08760883596889486,0.09872785533545442,False,False,session_recorded,1.0,clean,1.0,0.24784480212654447,3.952106007495518,452.0
2025-09-15,True,True,3.826330148990033,4.1794187451067915,0.3530885961167582,,,,True,suppressed,1.0,,3.514991623023172,4.1376686749568945,0.009707550498205122,0.09852690240845452,0.007700826725227256,0.009974986132894204,0.08775435445165816,0.09987485235480553,False,False,rest_day_no_session,1.15,clean,1.0,-0.1731949918232809,3.9033435092315734,
2025-09-16,True,True,3.95433914357616,4.205435247385337,0.25109610380917674,,,,True,suppressed,1.15,,3.6490157414219397,4.25966254573038,0.009336070327743098,0.09662334256142818,0.007657843573856647,0.00972654385337006,0.08750910566253461,0.09862324195325389,False,False,session_recorded,1.0,clean,1.0,0.33905300069684374,3.9444918965499745,480.0
2025-09-17,True,True,3.978575815595294,4.20913209168155,0.2305562760862557,,,,True,suppressed,1.25,,3.670000268228153,4.287151362962436,0.009536015419716708,0.09765252387786354,0.007709405009084743,0.009998225096485052,0.08780321753264367,0.099991125088605,False,False,rest_day_no_session,1.15,clean,1.0,0.06826679885720965,4.012579053494231,
2025-09-18,True,True,3.9361132592956545,4.176652821308631,0.24053956201297622,,,,True,suppressed,1.0,,3.626213444103988,4.246013074487321,0.009618039649242429,0.0980716047041264,0.0077609273038703915,0.010154057441514042,0.08809612536241529,0.10076734313017309,False,False,rest_day_no_session,1.15,clean,1.0,-0.2926339759412673,3.909173952438678,
2025-09-19,True,True,3.8502026724482765,4.12945291565915,0.27925024321087333,,,,True,suppressed,1.25,,3.5322359288271414,4.168169416069412,0.010125286646563505,0.10062448333563509,0.00792101268786187,0.010762180240345297,0.08900007128009432,0.10374092847254307,False,False,calendar_gap_no_session,1.35,clean,1.0,-0.45491576631424024,3.8625148100028537,
2025-09-20,True,True,3.8876137180016137,4.124976424730856,0.2373627067292423,,,,True,suppressed,1.15,,3.534029470815163,4.241197965188064,0.012520732724424105,0.11189608002260001,0.008310164535080782,0.011375675223649477,0.09116010385624175,0.10665681048882662,True,False,session_recorded,1.0,suppressed,2.5,,3.8370913270618927,170.0
2025-09-21,True,True,3.7867022150127934,4.132309485099736,0.3456072700869422,,,,True,suppressed,1.0,,3.461277969354586,4.112126460671001,0.010605807548455345,0.10298450149636762,0.00808789502278102,0.010376950267572559,0.0899327249825169,0.1018673169744475,False,False,session_recorded,1.0,clean,1.0,-0.03430564965353389,3.7880577392011725,362.0
2025-09-22,True,True,3.7815439660559322,4.134350145629833,0.35280617957390087,,,,True,suppressed,1.35,,3.4214023274792393,4.141685604632626,0.012989445167394595,0.11397124710818336,0.008472077948477715,0.011097346568321174,0.09204389142402507,0.10534394414640631,True,False,session_recorded,1.0,suppressed,1.0,,3.803438849252425,312.0
2025-09-23,True,True,3.691034943614163,4.147160196251979,0.4561252526378158,,,,True,suppressed,1.0,,3.3046230936024967,4.077446793625829,0.014953567012885092,0.12228477833681956,0.008844821827561791,0.011617832895612048,0.09404691290819593,0.10778605148910525,True,False,session_recorded,1.0,suppressed,1.0,,3.7215025269560336,529.0
2025-09-24,True,True,3.6127230617404615,4.147059489655957,0.5343364279154956,,,,True,suppressed,1.45,,3.271270995957135,3.954175127523788,0.011676250875631233,0.10805670213194198,0.00835656383105076,0.010318634848112457,0.09141424304259572,0.1015806814709985,False,False,session_recorded,1.0,clean,1.0,-0.0818264433718543,3.6264607381360805,675.0
2025-09-25,True,True,3.6497329363895403,4.147118900117712,0.4973859637281713,,,,True,suppressed,1.25,,3.2684159170596008,4.03104995571948,0.01456184177223532,0.1206724565600424,0.008826497142981223,0.01159521367776125,0.09394943929040356,0.10768107390698353,True,False,rest_day_no_session,1.15,suppressed,1.0,,3.6043625220455167,
2025-09-26,True,True,3.861034162208098,4.2009656842488425,0.3399315220407444,,,,True,suppressed,1.15,,3.5219794066467065,4.20008891776949,0.011512870214679609,0.10729804385299672,0.008374088205642812,0.01034872516663428,0.09151004428827915,0.10172868408976045,False,False,session_recorded,1.0,clean,1.0,0.4844422653091005,3.777349441493609,735.0
2025-09-27,True,True,3.941345713767879,4.222365529339853,0.28101981557197353,,,,True,suppressed,1.0,,3.6219392124679004,4.260752215067858,0.010217189111776437,0.1010801123454878,0.008132549369953971,0.009856782334603747,0.09018064853367362,0.09928132923467406,False,False,session_recorded,1.0,clean,1.0,0.22351105197642207,3.90693392359752,771.0
2025-09-28,True,True,3.9392285059701715,4.221295349206349,0.2820668432361775,,,,True,suppressed,1.15,,3.582705838861284,4.295751173079059,0.01272970156340867,0.11282597911566586,0.008515402712463592,0.010721525236751206,0.09227893970166536,0.1035447982119392,True,False,session_recorded,1.0,suppressed,1.0,,3.9553708545323274,639.0
2025-09-29,True,True,3.995134046818717,4.2533704588726255,0.2582364120539083,,,,True,suppressed,1.0,,3.6674554994775823,4.322812594159852,0.010753255079502701,0.10369790296579146,0.008186368211682693,0.009975145254142451,0.09047855111396674,0.09987564895480004,False,False,session_recorded,1.0,clean,1.0,0.27316513059209147,4.014980524803292,643.0
2025-09-30,True,True,4.039643996401915,4.2683036805019015,0.22865968409998683,,,,True,suppressed,1.1,,3.7256490063690575,4.353638986434772,0.009873914584966422,0.09936757310595053,0.007999607585864193,0.009678297776587975,0.08944052541138268,0.09837833997678541,False,False,session_recorded,1.0,clean,1.0,0.1684949279891832,4.045174256350532,473.0
2025-10-01,True,True,4.036067163497448,4.269458316084843,0.23339115258739548,,,,True,suppressed,1.0,,3.7287291633997466,4.343405163595149,0.009459680108303795,0.09726088683691814,0.007881224842075723,0.009558148309927036,0.08877626283008157,0.09776578291982853,False,False,session_recorded,1.0,clean,1.0,0.02952832086765067,4.145851622247099,349.0
2025-10-02,True,True,3.945698752799649,4.244451587999313,0.29875283519966406,,,,True,suppressed,1.0,,3.6416742394840624,4.249723266115236,0.00925680536802114,0.09621229322711905,0.007799695680631691,0.009509434499715691,0.08831588577731467,0.09751632940034038,False,False,session_recorded,1.0,clean,1.0,-0.2661661244462685,4.078545208540017,377.0
2025-10-03,True,True,3.970870226169295,4.263310706957547,0.2924404807882522,,,,True,suppressed,1.1,,3.6685401662482393,4.273200286090351,0.009153908960039654,0.09567606262822302,0.007739781115423741,0.009489063613230224,0.08797602579921271,0.09741182481213574,False,False,session_recorded,1.0,clean,1.0,0.1902356913061949,4.064029255674968,467.0
2025-10-04,True,True,3.9724119404897635,4.261306349159778,0.28889440867001437,,,,True,suppressed,1.45,,3.6287273306161354,4.316096550363391,0.011829437620998504,0.10876321814381232,0.008134329132711999,0.010455848460558836,0.09019051575809953,0.10225384325568812,True,False,session_recorded,1.0,suppressed,1.0,,4.055445954803263,487.0
2025-10-05,True,True,3.847629540761597,4.214378158210268,0.36674861744867093,,,,True,suppressed,1.15,,3.5263412573661572,4.168917824157036,0.010337932803281553,0.10167562541377138,0.007912002673613904,0.00985785310151423,0.08894943886059037,0.09928672167774617,False,False,session_recorded,1.0,clean,1.0,-0.4360039978815151,3.9671929309157097,501.0
2025-10-06,True,True,3.8482514638123373,4.214707788643707,0.36645632483137025,,,,True,suppressed,1.15,,3.4907269519431714,4.205775975681503,0.01280134415167253,0.11314302520116973,0.00830142279400705,0.01072229886584403,0.09111214405339746,0.10354853386622155,True,False,session_recorded,1.0,suppressed,2.5,,3.933774342588006,491.0
2025-10-07,True,True,3.9184658631457303,4.233654660910978,0.3151887977652478,,,,True,suppressed,1.15,,3.5905341650535165,4.246397561237944,0.010769876528473998,0.10377801563179939,0.007999097627898561,0.009938152468379795,0.08943767454433596,0.09969028271792489,False,False,session_recorded,1.0,clean,1.0,0.18703386102104336,3.9151858887539284,491.0
2025-10-08,True,True,3.947029273205365,4.256610230060157,0.30958095685479176,,,,True,suppressed,1.0,,3.6330945250602324,4.260964021350498,0.009870126204817418,0.09934850882030097,0.007834521333887609,0.009629606327453697,0.08851283146463912,0.09813055756212585,False,False,session_recorded,1.0,clean,1.0,0.20505589609499397,3.9222273128063967,531.0
2025-10-09,True,True,3.9832694913342315,4.272815057541313,0.2895455662070812,,,,True,suppressed,1.0,,3.676114981506483,4.2904240011619805,0.009448388038300955,0.09720281908618163,0.007735030580323638,0.009507629017851736,0.08794902262290148,0.09750707162996813,False,False,session_recorded,1.0,clean,1.0,0.17373445099497564,3.984454625653004,514.0
2025-10-10,True,True,3.951700876159638,4.255863580217213,0.30416270405757495,,,,True,suppressed,1.1,,3.64789866764027,4.255503084679006,0.009243273038946329,0.09614194214257547,0.007669858825033085,0.00946101358632592,0.08757773018886185,0.09726774175607204,False,False,session_recorded,1.0,clean,1.0,-0.15244719553163888,3.937461510537126,475.0
2025-10-11,True,True,3.8980532479072547,4.239865269702285,0.3418120217950308,,,,True,suppressed,1.2,,3.5959476953705143,4.200158800443995,0.009140318799000284,0.09560501450760982,0.007624253940428826,0.009444218687435958,0.08731697395368684,0.09718137006358758,False,False,session_recorded,1.0,clean,1.0,-0.17438040149175027,3.9126944703718016,501.0
2025-10-12,True,True,3.9431177445318015,4.266380110034271,0.3232623655024698,,,,True,suppressed,1.0,,3.6358126466197147,4.250422842443888,0.009457654797470136,0.09725047453596376,0.00767239439757151,0.00983692849968265,0.08759220511878617,0.09918129107690951,False,False,rest_day_no_session,1.15,clean,1.0,0.26653799317490545,4.001237692748163,
2025-10-13,True,True,3.9626308162858654,4.251087013636373,0.2884561973505073,,,,True,suppressed,1.15,,3.6591985882733273,4.266063044298404,0.00922077321270682,0.09602485726470424,0.007640064085748397,0.009661401448324955,0.08740746012640109,0.09829242823496098,False,False,session_recorded,1.0,clean,1.0,-0.0959928121066671,3.9863499617133944,451.0
2025-10-14,True,True,3.9957184228879,4.257510247925109,0.2617918250372089,,,,True,suppressed,1.0,,3.6940602239760696,4.29737662179973,0.009113269131888192,0.0954634439557268,0.007615106757940818,0.009570244704842117,0.08726457905668725,0.09782762751310142,False,False,session_recorded,1.0,clean,1.0,0.10229299858588403,3.9892003592193013,447.0
2025-10-15,True,True,4.086082245251343,4.30894193134636,0.22285968609501683,,,,True,suppressed,1.0,,3.785237276554286,4.3869272139483995,0.009064199051535297,0.09520608726092726,0.0075939477227704695,0.009520176089197549,0.08714325976672246,0.0975713897061918,False,False,session_recorded,1.0,clean,1.0,0.5452595218874565,4.047093045765047,453.0
2025-10-16,True,True,4.013049459762362,4.2898857048001515,0.27683624503778964,,,,True,suppressed,1.0,,3.7125805355076498,4.313518384017074,0.009041553424982132,0.09508708337614595,0.007575141969504778,0.009490748383299916,0.08703529151731945,0.09742047209544777,False,False,session_recorded,1.0,clean,1.0,-0.20417000765922255,4.009995238230549,464.0
2025-10-17,True,True,4.000650180492219,4.2794149012445155,0.27876472075229697,,,,True,suppressed,1.0,,3.7003598599164906,4.300940501067947,0.00903080772300104,0.09503056204717006,0.007558109305563239,0.009472067939346783,0.08693738727131865,0.09732454952038969,False,False,session_recorded,1.0,clean,1.0,-0.07965423000033489,4.024888163384143,458.0
2025-10-18,True,True,3.9045573907439506,4.259939499896897,0.35538210915294655,,,,True,suppressed,1.0,,3.598229132613309,4.2108856488745925,0.009397623707966905,0.09694134158328378,0.007624577681273541,0.009857653855334986,0.08731882775938726,0.0992857182848318,False,False,rest_day_no_session,1.15,clean,1.0,-0.2416210900803919,4.018663256017392,
2025-10-19,True,True,3.8693484627199695,4.221715988657953,0.352367525937984,,,,True,suppressed,1.0,,3.566487263475246,4.172209661964693,0.009186100743047591,0.09584414819407386,0.007604108567987197,0.009674837231161037,0.08720153994045746,0.09836075046054212,False,False,session_recorded,1.0,clean,1.0,-0.352361514997829,3.9405688323480677,391.0
2025-10-20,True,True,3.8409312550494996,4.222038416776986,0.381107161727486,,,,True,suppressed,1.0,,3.5396194070114566,4.142243103087543,0.009092354224062847,0.09535383696560326,0.0075871601081941515,0.009577957244285461,0.08710430591075365,0.09786703859975258,False,False,session_recorded,1.0,clean,1.0,-0.02728819253924719,3.930690414296862,499.0
2025-10-21,True,True,3.9171314346166066,4.23520493346753,0.3180734988509237,,,,True,suppressed,1.15,,3.6165042880334206,4.217758581199792,0.00905107821892925,0.09513715477629783,0.00757159907632794,0.009523844027938662,0.08701493593819362,0.09759018407574944,False,False,session_recorded,1.0,clean,1.0,0.18655606911425648,3.9287613975684965,484.0
2025-10-22,True,True,3.918971931367155,4.238360879257296,0.31938894789014155,,,,True,suppressed,1.15,,3.6186449920265242,4.219298870707786,0.009033010372674228,0.09504215050531122,0.007556832700048441,0.009491736913338588,0.08693004486395046,0.09742554548648208,False,False,session_recorded,1.0,clean,1.0,0.035763470953206866,3.848837653508979,453.0
2025-10-23,True,True,3.9467039069751864,4.247944162980892,0.3012402560057059,,,,True,suppressed,1.0,,3.646509490887007,4.246898323063365,0.00902504025982286,0.0950002118935682,0.0075428056076362335,0.009471376597807533,0.08684932704193069,0.09732099772303782,False,False,session_recorded,1.0,clean,1.0,0.11750908755861111,3.874784351563872,435.0
2025-10-24,True,True,3.9070769182969975,4.2247329062055865,0.31765598790858907,,,,True,suppressed,1.0,,3.6069438508138294,4.207209985780166,0.009021351869731221,0.09498079737363349,0.007529604866017118,0.009457560739943284,0.08677329581165577,0.0972499909508648,False,False,session_recorded,1.0,clean,1.0,-0.22589843629483042,3.8453014895197013,432.0
2025-10-25,True,True,3.8394861226218295,4.188881516908118,0.34939539428628896,,,,True,suppressed,1.0,,3.5332528568795794,4.14571938836408,0.009391796205710876,0.09691128007466869,0.0075993084214360795,0.00984590179305893,0.08717401230548058,0.09922651759010255,False,False,rest_day_no_session,1.15,clean,1.0,-0.36232539481044723,3.822863825673094,
2025-10-26,True,True,3.869586411366671,4.1769649176084656,0.3073785062417946,,,,True,suppressed,1.0,,3.566792061939954,4.172380760793388,0.00918204593912297,0.09582299274768541,0.007581600852827307,0.009664901503970393,0.08707238857885607,0.09831023092217002,False,False,session_recorded,1.0,clean,1.0,-0.07275644879551235,3.853535491472384,353.0
2025-10-27,True,True,3.813035858353592,4.151570726065758,0.3385348677121661,,,,True,suppressed,1.15,,3.511775497374089,4.114296219333095,0.009089247153561957,0.09533754325323239,0.0075670707355553505,0.00956935192098448,0.08698891156667814,0.09782306436104156,False,False,session_recorded,1.0,clean,1.0,-0.27292818923670126,3.8225470436238926,299.0
2025-10-28,True,True,3.7562329397716976,4.138588405672966,0.3823554659012681,,,,True,suppressed,1.15,,3.4556480468515463,4.0568178326918485,0.009048534108477991,0.09512378308539873,0.0075536522604148235,0.009516288714780021,0.08691174984094396,0.09755146700475611,False,False,session_recorded,1.0,clean,1.0,-0.17734991978908754,3.759505584432339,368.0
